LineID,Order ID,Order Date,Ship Date,Ship Mode,Category,Sub-Category,Country,Region,State,Postal Code,Product Name,Customer Name,Sales,Quantity,Profit,Discount
1760,CA-2015-141817,05/01/2015 00:00,12/01/2015 00:00,Standard Class,Office Supplies,Art,United States,East,Pennsylvania,19143,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Mick Brown,19.536,3,4.884,0.2
1761,CA-2016-130785,05/09/2016 00:00,09/09/2016 00:00,Standard Class,Furniture,Bookcases,United States,West,California,92105,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",Arthur Gainer,411.332,4,-4.8392,0.15
1762,CA-2016-130785,05/09/2016 00:00,09/09/2016 00:00,Standard Class,Office Supplies,Binders,United States,West,California,92105,"DXL Angle-View Binders with Locking Rings, Black",Arthur Gainer,28.752,6,9.7038,0.2
1763,CA-2016-130785,05/09/2016 00:00,09/09/2016 00:00,Standard Class,Furniture,Bookcases,United States,West,California,92105,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Arthur Gainer,293.199,3,-20.6964,0.15
1764,CA-2017-110254,04/08/2017 00:00,08/08/2017 00:00,Standard Class,Office Supplies,Supplies,United States,South,Virginia,23434,"Acme 10"" Easy Grip Assistive Scissors",Max Ludwig,35.06,2,10.518,0
1765,CA-2017-110254,04/08/2017 00:00,08/08/2017 00:00,Standard Class,Office Supplies,Labels,United States,South,Virginia,23434,Avery 476,Max Ludwig,4.13,1,1.8998,0
1766,CA-2017-110254,04/08/2017 00:00,08/08/2017 00:00,Standard Class,Furniture,Furnishings,United States,South,Virginia,23434,Advantus Panel Wall Certificate Holder - 8.5x11,Max Ludwig,109.8,9,46.116,0
1767,CA-2017-110254,04/08/2017 00:00,08/08/2017 00:00,Standard Class,Office Supplies,Labels,United States,South,Virginia,23434,Avery 478,Max Ludwig,9.82,2,4.8118,0
1768,US-2015-158057,22/03/2015 00:00,26/03/2015 00:00,Standard Class,Office Supplies,Binders,United States,South,North Carolina,27405,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Craig Carroll,7.644,4,-5.8604,0.7
1769,US-2015-158057,22/03/2015 00:00,26/03/2015 00:00,Standard Class,Office Supplies,Binders,United States,South,North Carolina,27405,GBC Prestige Therm-A-Bind Covers,Craig Carroll,51.465,5,-39.4565,0.7
1770,CA-2018-146024,02/03/2018 00:00,08/03/2018 00:00,Standard Class,Office Supplies,Supplies,United States,Central,Texas,75081,Staple remover,Stewart Carmichael,6.976,4,-1.3952,0.2
1771,CA-2018-146024,02/03/2018 00:00,08/03/2018 00:00,Standard Class,Office Supplies,Binders,United States,Central,Texas,75081,Wilson Jones Leather-Like Binders with DublLock Round Rings,Stewart Carmichael,12.222,7,-20.1663,0.8
1772,CA-2017-129686,27/11/2017 00:00,29/11/2017 00:00,Second Class,Office Supplies,Storage,United States,Central,Illinois,60623,"SAFCO Commercial Wire Shelving, 72h",Greg Guthrie,97.984,2,-24.496,0.2
1773,CA-2017-129686,27/11/2017 00:00,29/11/2017 00:00,Second Class,Technology,Accessories,United States,Central,Illinois,60623,Memorex Micro Travel Drive 8 GB,Greg Guthrie,62.4,6,19.5,0.2
1774,CA-2015-118976,28/04/2015 00:00,03/05/2015 00:00,Standard Class,Office Supplies,Binders,United States,East,Maryland,21215,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Muhammed Yedwab,20.86,2,9.387,0
1775,CA-2015-118976,28/04/2015 00:00,03/05/2015 00:00,Standard Class,Office Supplies,Storage,United States,East,Maryland,21215,Recycled Steel Personal File for Standard File Folders,Muhammed Yedwab,497.61,9,129.3786,0
1776,CA-2015-118976,28/04/2015 00:00,03/05/2015 00:00,Standard Class,Office Supplies,Art,United States,East,Maryland,21215,Blackstonian Pencils,Muhammed Yedwab,5.34,2,1.4952,0
1777,CA-2015-118976,28/04/2015 00:00,03/05/2015 00:00,Standard Class,Office Supplies,Labels,United States,East,Maryland,21215,Avery 488,Muhammed Yedwab,3.15,1,1.512,0
1778,CA-2016-105347,24/11/2016 00:00,28/11/2016 00:00,Standard Class,Office Supplies,Paper,United States,West,California,90004,Xerox 1919,Darren Powers,368.91,9,180.7659,0
1779,CA-2016-105347,24/11/2016 00:00,28/11/2016 00:00,Standard Class,Office Supplies,Art,United States,West,California,90004,Prang Colored Pencils,Darren Powers,14.7,5,6.615,0
1780,CA-2017-124667,11/11/2017 00:00,16/11/2017 00:00,Standard Class,Technology,Accessories,United States,East,New York,10011,Micropad Numeric Keypads,Bryan Davis,59.97,3,14.9925,0
1781,CA-2017-124667,11/11/2017 00:00,16/11/2017 00:00,Standard Class,Office Supplies,Storage,United States,East,New York,10011,Safco Steel Mobile File Cart,Bryan Davis,83.36,1,20.84,0
1782,CA-2016-111094,09/07/2016 00:00,13/07/2016 00:00,Standard Class,Office Supplies,Paper,United States,East,Massachusetts,2038,Tops Wirebound Message Log Books,Claudia Bergmann,6.58,2,3.0268,0
1783,CA-2016-111094,09/07/2016 00:00,13/07/2016 00:00,Standard Class,Office Supplies,Binders,United States,East,Massachusetts,2038,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Claudia Bergmann,122.94,3,59.0112,0
1784,CA-2018-166317,22/09/2018 00:00,26/09/2018 00:00,Standard Class,Office Supplies,Paper,United States,Central,Wisconsin,53209,Xerox 1940,Jim Epp,219.84,4,107.7216,0
1785,CA-2018-166317,22/09/2018 00:00,26/09/2018 00:00,Standard Class,Technology,Accessories,United States,Central,Wisconsin,53209,Logitech Desktop MK120 Mouse and keyboard Combo,Jim Epp,98.16,6,9.816,0
1786,CA-2018-166317,22/09/2018 00:00,26/09/2018 00:00,Standard Class,Office Supplies,Binders,United States,Central,Wisconsin,53209,ACCOHIDE Binder by Acco,Jim Epp,33.04,8,15.5288,0
1787,CA-2018-166317,22/09/2018 00:00,26/09/2018 00:00,Standard Class,Technology,Phones,United States,Central,Wisconsin,53209,AT&T CL82213,Jim Epp,86.97,3,25.2213,0
1788,CA-2016-154326,15/02/2016 00:00,19/02/2016 00:00,Standard Class,Technology,Phones,United States,Central,Wisconsin,53142,Innergie mMini Combo Duo USB Travel Charging Kit,Roy Phan,134.97,3,64.7856,0
1789,CA-2016-154326,15/02/2016 00:00,19/02/2016 00:00,Standard Class,Technology,Phones,United States,Central,Wisconsin,53142,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),Roy Phan,699.98,2,195.9944,0
1790,CA-2016-154326,15/02/2016 00:00,19/02/2016 00:00,Standard Class,Technology,Accessories,United States,Central,Wisconsin,53142,Maxell LTO Ultrium - 800 GB,Roy Phan,139.95,5,26.5905,0
1791,CA-2015-102008,30/09/2015 00:00,04/10/2015 00:00,Standard Class,Office Supplies,Paper,United States,East,New York,10011,Tops Green Bar Computer Printout Paper,Russell Applegate,48.94,1,24.47,0
1792,CA-2015-120474,01/12/2015 00:00,03/12/2015 00:00,First Class,Furniture,Chairs,United States,Central,Wisconsin,53711,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Resi Pölking,2807.84,8,673.8816,0
1793,CA-2015-120474,01/12/2015 00:00,03/12/2015 00:00,First Class,Office Supplies,Art,United States,Central,Wisconsin,53711,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",Resi Pölking,46.64,4,12.5928,0
1794,CA-2015-104773,08/12/2015 00:00,13/12/2015 00:00,Standard Class,Office Supplies,Storage,United States,Central,Texas,77041,"Companion Letter/Legal File, Black",Thomas Boland,60.416,2,6.0416,0.2
1795,CA-2017-140774,05/09/2017 00:00,10/09/2017 00:00,Standard Class,Office Supplies,Art,United States,Central,Kansas,66062,Panasonic KP-380BK Classic Electric Pencil Sharpener,Brad Eason,107.94,3,26.985,0
1796,US-2018-139465,27/08/2018 00:00,30/08/2018 00:00,First Class,Office Supplies,Storage,United States,East,New York,10024,Iris Project Case,Mathew Reese,63.84,8,16.5984,0
1797,US-2018-139465,27/08/2018 00:00,30/08/2018 00:00,First Class,Technology,Phones,United States,East,New York,10024,GE 30522EE2,Mathew Reese,347.97,3,100.9113,0
1798,US-2018-139465,27/08/2018 00:00,30/08/2018 00:00,First Class,Office Supplies,Binders,United States,East,New York,10024,DXL Angle-View Binders with Locking Rings by Samsill,Mathew Reese,37.008,6,11.565,0.2
1799,CA-2017-100965,07/07/2017 00:00,11/07/2017 00:00,Standard Class,Furniture,Furnishings,United States,West,California,95123,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",Raymond Messe,215.65,5,73.321,0
1800,CA-2017-121034,08/08/2017 00:00,10/08/2017 00:00,Second Class,Office Supplies,Fasteners,United States,Central,Texas,75081,OIC Bulk Pack Metal Binder Clips,Jill Fjeld,11.168,4,3.6296,0.2
1801,CA-2017-121034,08/08/2017 00:00,10/08/2017 00:00,Second Class,Office Supplies,Paper,United States,Central,Texas,75081,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",Jill Fjeld,53.952,3,17.5344,0.2
1802,CA-2017-149461,13/11/2017 00:00,19/11/2017 00:00,Standard Class,Furniture,Furnishings,United States,West,Washington,98002,"Eldon Image Series Desk Accessories, Burgundy",Adrian Shami,4.18,1,1.5048,0
1803,CA-2018-158379,22/09/2018 00:00,26/09/2018 00:00,Second Class,Office Supplies,Binders,United States,East,Pennsylvania,19134,Clear Mylar Reinforcing Strips,Joseph Airdo,5.607,1,-4.2987,0.7
1804,CA-2018-158379,22/09/2018 00:00,26/09/2018 00:00,Second Class,Office Supplies,Supplies,United States,East,Pennsylvania,19134,Martin Yale Chadless Opener Electric Letter Opener,Joseph Airdo,4663.736,7,-1049.3406,0.2
1805,CA-2018-158379,22/09/2018 00:00,26/09/2018 00:00,Second Class,Technology,Accessories,United States,East,Pennsylvania,19134,Logitech Wireless Marathon Mouse M705,Joseph Airdo,79.984,2,22.9954,0.2
1806,US-2017-116729,25/12/2017 00:00,28/12/2017 00:00,First Class,Technology,Phones,United States,West,California,90049,Samsung Galaxy Note 2,Grace Kelly,2575.944,7,257.5944,0.2
1807,US-2017-116729,25/12/2017 00:00,28/12/2017 00:00,First Class,Office Supplies,Paper,United States,West,California,90049,Xerox 225,Grace Kelly,45.36,7,21.7728,0
1808,US-2017-116729,25/12/2017 00:00,28/12/2017 00:00,First Class,Technology,Accessories,United States,West,California,90049,SanDisk Cruzer 64 GB USB Flash Drive,Grace Kelly,254.24,7,76.272,0
1809,CA-2017-164938,11/02/2017 00:00,13/02/2017 00:00,First Class,Technology,Phones,United States,Central,Oklahoma,74133,Mediabridge Sport Armband iPhone 5s,Phillip Breyer,69.93,7,0.6993,0
1810,CA-2017-165484,23/10/2017 00:00,29/10/2017 00:00,Standard Class,Furniture,Furnishings,United States,Central,Illinois,60610,DAX Cubicle Frames - 8x10,Heather Kirkland,16.156,7,-12.117,0.6
1811,CA-2017-165484,23/10/2017 00:00,29/10/2017 00:00,Standard Class,Office Supplies,Paper,United States,Central,Illinois,60610,Xerox 1929,Heather Kirkland,54.816,3,17.8152,0.2
1812,CA-2015-132612,09/06/2015 00:00,11/06/2015 00:00,Second Class,Furniture,Tables,United States,South,Virginia,22801,Bevis 44 x 96 Conference Tables,Frank Olsen,1441.3,7,245.021,0
1813,US-2018-161193,20/11/2018 00:00,26/11/2018 00:00,Standard Class,Furniture,Furnishings,United States,East,Ohio,43055,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Brian Thompson,77.6,5,28.13,0.2
1814,US-2018-161193,20/11/2018 00:00,26/11/2018 00:00,Standard Class,Furniture,Furnishings,United States,East,Ohio,43055,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Brian Thompson,4.656,2,1.5714,0.2
1815,CA-2016-131597,14/09/2016 00:00,18/09/2016 00:00,Standard Class,Furniture,Tables,United States,West,California,90045,KI Conference Tables,Stefania Perrino,170.136,3,-8.5068,0.2
1816,CA-2016-164833,04/06/2016 00:00,04/06/2016 00:00,Same Day,Office Supplies,Labels,United States,West,Washington,98105,Avery 501,Lauren Leatherbury,7.38,2,3.4686,0
1817,CA-2016-164833,04/06/2016 00:00,04/06/2016 00:00,Same Day,Office Supplies,Art,United States,West,Washington,98105,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Lauren Leatherbury,9.26,2,3.0558,0
1818,CA-2016-125423,13/12/2016 00:00,15/12/2016 00:00,Second Class,Office Supplies,Labels,United States,West,California,90036,Avery 513,Matt Collins,9.96,2,4.5816,0
1819,US-2015-130379,25/05/2015 00:00,29/05/2015 00:00,Standard Class,Office Supplies,Appliances,United States,Central,Illinois,60623,Harmony Air Purifier,Janet Lee,75.6,2,-166.32,0.8
1820,US-2015-130379,25/05/2015 00:00,29/05/2015 00:00,Standard Class,Furniture,Furnishings,United States,Central,Illinois,60623,"Electrix Incandescent Magnifying Lamp, Black",Janet Lee,29.32,2,-24.189,0.6
1821,CA-2017-168956,16/02/2017 00:00,20/02/2017 00:00,Standard Class,Office Supplies,Appliances,United States,Central,Illinois,60623,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,Erin Ashbrook,92.064,6,-225.5568,0.8
1822,CA-2017-168956,16/02/2017 00:00,20/02/2017 00:00,Standard Class,Office Supplies,Fasteners,United States,Central,Illinois,60623,Advantus Push Pins,Erin Ashbrook,6.976,4,1.8312,0.2
1823,CA-2017-168956,16/02/2017 00:00,20/02/2017 00:00,Standard Class,Furniture,Chairs,United States,Central,Illinois,60623,"Global Stack Chair with Arms, Black",Erin Ashbrook,62.958,3,-2.6982,0.3
1824,CA-2017-168956,16/02/2017 00:00,20/02/2017 00:00,Standard Class,Office Supplies,Paper,United States,Central,Illinois,60623,Xerox 206,Erin Ashbrook,5.184,1,1.8144,0.2
1825,CA-2017-167507,22/12/2017 00:00,28/12/2017 00:00,Standard Class,Office Supplies,Binders,United States,West,Oregon,97756,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",Sue Ann Reed,31.32,10,-25.056,0.7
1826,CA-2017-167507,22/12/2017 00:00,28/12/2017 00:00,Standard Class,Furniture,Furnishings,United States,West,Oregon,97756,3M Hangers With Command Adhesive,Sue Ann Reed,11.84,4,3.108,0.2
1827,CA-2017-167507,22/12/2017 00:00,28/12/2017 00:00,Standard Class,Furniture,Furnishings,United States,West,Oregon,97756,"Seth Thomas 14"" Day/Date Wall Clock",Sue Ann Reed,22.784,1,4.8416,0.2
1828,CA-2017-109344,08/02/2017 00:00,11/02/2017 00:00,Second Class,Technology,Phones,United States,South,North Carolina,27604,Samsung Galaxy S4 Mini,Cathy Hwang,1127.976,3,126.8973,0.2
1829,US-2016-140851,13/07/2016 00:00,15/07/2016 00:00,Second Class,Office Supplies,Paper,United States,South,Georgia,31204,Xerox 1931,Neil Ducich,38.88,6,18.6624,0
1830,CA-2015-103373,18/05/2015 00:00,24/05/2015 00:00,Standard Class,Technology,Phones,United States,East,Ohio,44105,Apple iPhone 5,Bruce Stewart,779.796,2,-168.9558,0.4
1831,CA-2018-145884,21/10/2018 00:00,21/10/2018 00:00,Same Day,Technology,Phones,United States,Central,Oklahoma,74403,Polycom VVX 310 VoIP phone,Sara Luxemburg,1439.92,8,374.3792,0
1832,CA-2018-145884,21/10/2018 00:00,21/10/2018 00:00,Same Day,Furniture,Tables,United States,Central,Oklahoma,74403,Bevis Boat-Shaped Conference Table,Sara Luxemburg,262.11,1,62.9064,0
1833,CA-2016-131422,05/11/2016 00:00,09/11/2016 00:00,Standard Class,Furniture,Chairs,United States,South,North Carolina,28110,Harbour Creations Steel Folding Chair,George Bell,207,3,25.875,0.2
1834,CA-2018-162691,01/08/2018 00:00,07/08/2018 00:00,Standard Class,Technology,Machines,United States,Central,Texas,78745,Bady BDG101FRU Card Printer,Aaron Smayling,1439.982,3,-263.9967,0.4
1835,CA-2018-162691,01/08/2018 00:00,07/08/2018 00:00,Standard Class,Office Supplies,Paper,United States,Central,Texas,78745,Xerox 1998,Aaron Smayling,36.288,7,12.7008,0.2
1836,CA-2015-141278,21/06/2015 00:00,24/06/2015 00:00,First Class,Office Supplies,Art,United States,East,Connecticut,6450,Newell 341,Raymond Messe,21.4,5,6.206,0
1837,CA-2018-122693,19/02/2018 00:00,21/02/2018 00:00,Second Class,Office Supplies,Appliances,United States,South,Georgia,30076,Kensington 7 Outlet MasterPiece Power Center,Nicole Hansen,1245.86,7,361.2994,0
1838,CA-2015-117345,01/08/2015 00:00,05/08/2015 00:00,Standard Class,Office Supplies,Labels,United States,South,North Carolina,28205,Self-Adhesive Address Labels for Typewriters by Universal,Barbara Fisher,17.544,3,5.9211,0.2
1839,CA-2015-117345,01/08/2015 00:00,05/08/2015 00:00,Standard Class,Furniture,Furnishings,United States,South,North Carolina,28205,9-3/4 Diameter Round Wall Clock,Barbara Fisher,44.128,4,12.1352,0.2
1840,CA-2015-117345,01/08/2015 00:00,05/08/2015 00:00,Standard Class,Office Supplies,Appliances,United States,South,North Carolina,28205,Honeywell Quietcare HEPA Air Cleaner,Barbara Fisher,62.92,1,10.2245,0.2
1841,CA-2015-117345,01/08/2015 00:00,05/08/2015 00:00,Standard Class,Office Supplies,Paper,United States,South,North Carolina,28205,Xerox 1916,Barbara Fisher,78.304,2,29.364,0.2
1842,CA-2017-157763,18/07/2017 00:00,23/07/2017 00:00,Standard Class,Furniture,Chairs,United States,South,Kentucky,42104,Hon Olson Stacker Stools,Katharine Harms,140.81,1,39.4268,0
1843,CA-2016-135391,09/02/2016 00:00,11/02/2016 00:00,Second Class,Office Supplies,Labels,United States,Central,Texas,78207,Round Specialty Laser Printer Labels,Frank Atkinson,40.096,4,13.5324,0.2
1844,CA-2016-135391,09/02/2016 00:00,11/02/2016 00:00,Second Class,Furniture,Furnishings,United States,Central,Texas,78207,"Dana Fluorescent Magnifying Lamp, White, 36""",Frank Atkinson,40.784,2,-30.588,0.6
1845,US-2018-113852,29/07/2018 00:00,02/08/2018 00:00,Standard Class,Technology,Accessories,United States,West,Washington,98115,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,Giulietta Weimer,90.57,3,11.7741,0
1846,US-2018-158512,12/01/2018 00:00,17/01/2018 00:00,Second Class,Office Supplies,Paper,United States,East,District of Columbia,20016,Xerox 195,Dianna Arnett,40.08,6,19.2384,0
1847,US-2018-158512,12/01/2018 00:00,17/01/2018 00:00,Second Class,Furniture,Furnishings,United States,East,District of Columbia,20016,Flat Face Poster Frame,Dianna Arnett,37.68,2,15.8256,0
1848,CA-2018-128370,10/09/2018 00:00,10/09/2018 00:00,Same Day,Furniture,Chairs,United States,West,California,90004,DMI Arturo Collection Mission-style Design Wood Chair,Frank Hawley,362.352,3,27.1764,0.2
1849,CA-2018-128370,10/09/2018 00:00,10/09/2018 00:00,Same Day,Office Supplies,Binders,United States,West,California,90004,Avery Non-Stick Binders,Frank Hawley,7.184,2,2.245,0.2
1850,CA-2016-160472,20/07/2016 00:00,25/07/2016 00:00,Second Class,Office Supplies,Storage,United States,Central,Indiana,46614,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Ralph Kennedy,34.76,1,9.7328,0
1851,CA-2016-160472,20/07/2016 00:00,25/07/2016 00:00,Second Class,Technology,Accessories,United States,Central,Indiana,46614,Imation Bio 8GB USB Flash Drive Imation Corp,Ralph Kennedy,831.2,5,124.68,0
1852,CA-2016-160472,20/07/2016 00:00,25/07/2016 00:00,Second Class,Office Supplies,Paper,United States,Central,Indiana,46614,Xerox 1981,Ralph Kennedy,26.4,5,11.88,0
1853,CA-2016-160472,20/07/2016 00:00,25/07/2016 00:00,Second Class,Office Supplies,Envelopes,United States,Central,Indiana,46614,"White Envelopes, White Envelopes with Clear Poly Window",Ralph Kennedy,106.75,7,49.105,0
1854,CA-2016-160472,20/07/2016 00:00,25/07/2016 00:00,Second Class,Office Supplies,Paper,United States,Central,Indiana,46614,Tops White Computer Printout Paper,Ralph Kennedy,97.82,2,45.9754,0
1855,CA-2016-160472,20/07/2016 00:00,25/07/2016 00:00,Second Class,Office Supplies,Storage,United States,Central,Indiana,46614,Eldon Portable Mobile Manager,Ralph Kennedy,141.4,5,38.178,0
1856,CA-2015-114643,13/06/2015 00:00,17/06/2015 00:00,Standard Class,Office Supplies,Art,United States,West,California,90032,Staples in misc. colors,Filia McAdams,14.52,3,4.7916,0
1857,US-2018-158218,12/05/2018 00:00,15/05/2018 00:00,Second Class,Office Supplies,Storage,United States,Central,Texas,77041,Fellowes Bankers Box Stor/Drawer Steel Plus,Alyssa Crouse,127.92,5,-15.99,0.2
1858,US-2018-158218,12/05/2018 00:00,15/05/2018 00:00,Second Class,Office Supplies,Binders,United States,Central,Texas,77041,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Alyssa Crouse,34.24,4,-53.072,0.8
